search_keyword,title,company,location,salary_min,salary_max,category,created,description,redirect_url
data analyst,Consent Data Analyst,"Lorven Technologies, Inc.",US,116641.97,116641.97,IT Jobs,2026-06-25 14:39:08+00:00,"Role: Consent Data Analyst Location: Canada – Remote Full Time Job description: The Consent Data Analyst is responsible for analyzing, interpreting, and operationalizing consent and privacy-related data across the organization. This role bridges business, analytics, and engineering teams to ensure that consent data is accurately captured, governed, transformed, and made available for compliant analytics, marketing, and product use cases. The analyst plays a key role in supporting a customer pri…",https://www.adzuna.com/land/ad/5776564880?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=37A4323088F9F76D54A66CF9906369F700196668
data analyst,Data Analyst (HEDIS),BC Forward,"Indianapolis, Marion County",81875.95,81875.95,IT Jobs,2026-07-24 05:18:04+00:00,"Job Title: Data Analyst (HEDIS) Location: Remote Duration: Contract - 10 months Pay Range: $51/hr - $55/hr (W2) Job ID: 406936 About BCforward BCforward is a leading global IT consulting and workforce solutions firm providing services and support to Fortune 500 and government clients. Founded in 1998, BCforward has grown with our customers needs into a full-service business solutions provider. With delivery centers and offices across North America and India, we take pride in building long-term …",https://www.adzuna.com/land/ad/5813580816?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=BD911B110F3F269084DBA542A5BE96A271AFB1C8
data analyst,Junior Data Analyst,Global Alliant Inc,US,59437.84,59437.84,IT Jobs,2026-07-14 11:38:54+00:00,"Seeking a Junior Data Analyst with strong SQL skills and Python knowledge who is eager to use their skills to rapidly turn data into insights. You'll have an opportunity to work on projects that support Federal Health Agencies as we develop next-generation analytics and reporting systems that directly impacts healthcare quality. Need ship because of federal regulations and the sensitive nature of the work involved. Salary- $50,000-$60,000/year  Benefits Responsibilities: Code and validate large…",https://www.adzuna.com/land/ad/5800072246?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=2869279A09934DEAD812ED0470517E2BF55395BB
data analyst,Senior Data Analyst,Kani Solutions,US,116000.66,116000.66,IT Jobs,2026-07-10 19:22:42+00:00,"Role Title: Senior Data Analyst Contract Type: W2 Contract (12 Month) Location: Remote (USA) The client is seeking a highly analytical, business-focused, and technically skilled Senior Data Analyst to drive our organization''s data, analytics, and AI initiatives. In this role, you will lead the development of enterprise analytics solutions, enable self-service reporting, and help modernize decision-making through advanced analytics, AI-powered insights, and workflow automation. The ideal candid…",https://www.adzuna.com/land/ad/5796292927?se=Cina666H8RG3tOkLR0Zx3w&utm_medium=api&utm_source=e45342b0&v=58A25A52D4BB42AB8B81F8216C23ED9ADE297E3F
data scientist,Data Scientist - NYC,The Hollister Group,"Watertown, Middlesex County",182300.36,182300.36,Accounting & Finance Jobs,2026-07-22 17:01:34+00:00,"Our client is seeking a talented Data Scientist to join their team as an independent remote employee. Our team brings data science and machine learning to the private equity investment process, providing unparalleled access to alternative data sources and proprietary data from portfolio companies. You'll be at the forefront of high-value tactical workflows that drive all aspects of the investment process. As a Data Scientist with our client, you'll have the opportunity to own due diligence proc…",https://www.adzuna.com/land/ad/5811188959?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=463A2ACE3B08A00E5E6CA999CCD29945ED061373
data scientist,Data Scientist - NYC,The Hollister Group,"Harvard Square, Middlesex County",152612.53,152612.53,Accounting & Finance Jobs,2026-07-22 16:59:47+00:00,"Our client is seeking a talented Data Scientist to join their team as an independent remote employee. Our team brings data science and machine learning to the private equity investment process, providing unparalleled access to alternative data sources and proprietary data from portfolio companies. You'll be at the forefront of high-value tactical workflows that drive all aspects of the investment process. As a Data Scientist with our client, you'll have the opportunity to own due diligence proc…",https://www.adzuna.com/land/ad/5811185338?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=8B78BE5692A14C2780F9DAD4E9BB30DD80154842
data scientist,Data Scientist - NYC,The Hollister Group,"Wollaston, Norfolk County",248555.61,248555.61,Accounting & Finance Jobs,2026-07-22 17:01:20+00:00,"Our client is seeking a talented Data Scientist to join their team as an independent remote employee. Our team brings data science and machine learning to the private equity investment process, providing unparalleled access to alternative data sources and proprietary data from portfolio companies. You'll be at the forefront of high-value tactical workflows that drive all aspects of the investment process. As a Data Scientist with our client, you'll have the opportunity to own due diligence proc…",https://www.adzuna.com/land/ad/5811188769?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=03E377AED23F7A0988F5E6B6469B50C66A7EF0B1
data scientist,Data Scientist - NYC,The Hollister Group,"Lynn, Essex County",115849.76,115849.76,Accounting & Finance Jobs,2026-07-22 16:59:34+00:00,"Our client is seeking a talented Data Scientist to join their team as an independent remote employee. Our team brings data science and machine learning to the private equity investment process, providing unparalleled access to alternative data sources and proprietary data from portfolio companies. You'll be at the forefront of high-value tactical workflows that drive all aspects of the investment process. As a Data Scientist with our client, you'll have the opportunity to own due diligence proc…",https://www.adzuna.com/land/ad/5811185129?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=F4E31C6E9746E980AF52EA9B3ADAB49EF9ADD776
data scientist,Data Scientist - NYC,The Hollister Group,"Boston, Suffolk County",170635.36,170635.36,Accounting & Finance Jobs,2026-07-22 17:01:59+00:00,"Our client is seeking a talented Data Scientist to join their team as an independent remote employee. Our team brings data science and machine learning to the private equity investment process, providing unparalleled access to alternative data sources and proprietary data from portfolio companies. You'll be at the forefront of high-value tactical workflows that drive all aspects of the investment process. As a Data Scientist with our client, you'll have the opportunity to own due diligence proc…",https://www.adzuna.com/land/ad/5811189248?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=0D03977D2143A1CFA5C475702C38F865BC36AEF2
data scientist,Data Scientist - NYC,The Hollister Group,"Bedford, Middlesex County",198688.84,198688.84,Accounting & Finance Jobs,2026-07-22 16:57:53+00:00,"Our client is seeking a talented Data Scientist to join their team as an independent remote employee. Our team brings data science and machine learning to the private equity investment process, providing unparalleled access to alternative data sources and proprietary data from portfolio companies. You'll be at the forefront of high-value tactical workflows that drive all aspects of the investment process. As a Data Scientist with our client, you'll have the opportunity to own due diligence proc…",https://www.adzuna.com/land/ad/5811182327?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=24CE5F1DA31A5A3B28B044C6DA3D7ED37E8C153C
data scientist,Data Scientist,ManTech International,"West Springfield, Fairfax County",120000.0,160000.0,IT Jobs,2026-07-09 06:12:18+00:00,"At ManTech, we are dedicated to providing advanced technology and solutions to secure our national security. We are seeking a Data Scientist who will leverage data analytics, machine learning, and artificial intelligence to support critical missions across the U.S. intelligence community and federal agencies. The right candidate will contribute to the maintenance of our nation's security by transforming large amounts of complex data into actionable intelligence. Develop predictive models and al…",https://www.adzuna.com/land/ad/5794092616?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=1BA6FAD7D4830881380CD22B23C588757A807019
data scientist,Data Scientist,MANTECH,"Tampa, Hillsborough County",112013.98,112013.98,IT Jobs,2026-07-06 11:33:01+00:00,"hackajob is collaborating with MANTECH to connect them with exceptional professionals for this role. MANTECH seeks a motivated, career and customer-oriented Data Scientist to join our team in Tampa, FL . The Data Scientist will leverage their strong technical background and knowledge to interpret and analyze complex sets of data to produce actionable insights. This role requires a knowledge of programming, mathematical modeling, and statistics to carry out machine learning projects. Responsibil…",https://www.adzuna.com/land/ad/5789985191?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=ECDE68B23D3AC312E311C3894F422B9A35507C99
data scientist,Data Scientist,MANTECH,"Springfield, Effingham County",103764.39,103764.39,IT Jobs,2026-07-08 16:10:15+00:00,"hackajob is collaborating with MANTECH to connect them with exceptional professionals for this role. MANTECH seeks a motivated, career and customer-oriented Data Scientist to join our team in Springfield, VA . This is a full-time onsite position. The Data Scientist shall support the maintenance and implementation of the data architecture for all Program data. This position requires experience with databases, cloud architectures, and compliance with data standards. This position is responsible f…",https://www.adzuna.com/land/ad/5792991528?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=8153E7478DECFDC1171862ABD6C9D22DA42C2FBC
data scientist,Data Scientist,MANTECH,US,152608.02,152608.02,IT Jobs,2026-07-12 04:41:31+00:00,"hackajob is collaborating with MANTECH to connect them with exceptional professionals for this role. MANTECH seeks motivated, career, and customer-oriented Data Scientist for a new initiative within the National Capital Region. This effort supports the rapid design, deployment, operation, and sustainment of enterprise-scale AI, data, and mission platform capabilities across cloud, edge, and classified operational environment. This role supports mission analytics, AI-enabled workflows, predictiv…",https://www.adzuna.com/land/ad/5797755809?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=39EDD271F7A5A931A43872707392278BE60FE634
data scientist,Data Scientist,Solace,US,104705.46,104705.46,IT Jobs,2026-07-06 11:32:51+00:00,"hackajob is collaborating with Solace to connect them with exceptional professionals for this role. About Solace Healthcare in the U.S. is fundamentally broken. The system is so complex that 88% of U.S. adults do not have the health literacy necessary to navigate it without help. Solace cuts through the red tape of healthcare by pairing patients with expert advocates and giving them the tools to make better decisions—and get better outcomes. We're a Series C startup, founded in 2022 and backed …",https://www.adzuna.com/land/ad/5789984632?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=0BB1C5E8D5976B68C8109C6538AA80A51C5BDFCF
data scientist,Data Scientist,Planet Technologies,"Washington, Washington, D.C.",117302.47,117302.47,IT Jobs,2026-07-06 11:32:33+00:00,"hackajob is collaborating with Planet Technologies to connect them with exceptional professionals for this role. Key Duties: Builds, maintains, and improves dashboards, applications, and automations. Connects to APIs, system-to-system connections, and manual data transfers for ETL. Builds predictive risk models using statistical analysis. Applies AI/ML to extract insights from unstructured documentation. Develops and carries out full-service data calls, including data normalization and visualiz…",https://www.adzuna.com/land/ad/5789983699?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=8A8D5C840C43730F7EE4807D5828269EC2C96059
data scientist,Senior Data Scientist,Jobot,"Arlington, Arlington County",149080.11,149080.11,IT Jobs,2026-07-11 04:51:14+00:00,"Fintech firm hiring remote Senior Data Scientist / Generous pay  benefits /100% remote This Jobot Job is hosted by: Christine McNamara Are you a fit? Easy Apply now by clicking the ""Quick Apply"" button and sending us your resume. Salary: $130,000 - $170,000 per year A bit about us: We are seeking a Senior Data Scientist to drive advanced analytics and AI initiatives, with a strong emphasis on large language models (LLMs) and machine learning systems. This role will partner cross-functionally wi…",https://www.adzuna.com/land/ad/5796711096?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=4882C7D1B73D6E90A3B5315D08C83BFABE5B3B88
data scientist,Data Scientist,HackerEarth,US,105975.37,105975.37,IT Jobs,2026-07-21 17:01:50+00:00,"About the Role We are looking for a Data Scientist who can transform data into actionable insights and build intelligent models that drive business decisions. The ideal candidate should be comfortable working with large datasets, developing machine learning models, and leveraging Python and Generative AI tools to solve complex problems. Key Responsibilities Analyze large datasets to identify patterns, trends, and insights. Build and deploy machine learning models for prediction and optimization…",https://www.adzuna.com/land/ad/5809724333?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=ED099F51DC9CABD77D7BD0EC452E0376485BAAB6
data scientist,Data Scientist,"NasTech Global, Inc.",US,98922.63,98922.63,Scientific & QA Jobs,2026-07-22 17:05:49+00:00,"Job Title: Data Scientist Location: Remote Job Type: Contract W2 Clearance: with Active Top Secret Top Skills Strong background building and deploying machine learning models. Experience with: Predictive modeling Classification Clustering Statistical analysis Feature engineering Model evaluation Experience preparing, cleaning, and curating large datasets. Hands-on experience with Databricks preferred. Experience creating synthetic datasets is a plus. Comfortable taking models from concept throu…",https://www.adzuna.com/land/ad/5811201670?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=B2A01DD6BAF5B24C43099B5EB68A7E2E9CD584DB
data scientist,Senior GEOINT Data Scientist,ManTech International,"West Springfield, Fairfax County",140000.0,180000.0,IT Jobs,2026-07-13 19:06:09+00:00,"ManTech International seeks a Senior GEOINT Data Scientist to support critical U.S. national security missions. In this role, you will design and implement advanced geospatial analytics, fusing multi-INT data to deliver actionable insights for defense and intelligence customers. Responsibilities include building ML models, optimizing GEOINT workflows, and developing visualizations and decision-support tools. You will collaborate with mission, cyber, and engineering teams in a mission-focused, h…",https://www.adzuna.com/land/ad/5799204511?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=98E697DAA028C0E75853CE621A880653C6B8CF43
data scientist,Lead Data Scientist,LexisNexis,"Raleigh, Smith County",164090.44,164090.44,IT Jobs,2026-07-06 11:33:19+00:00,"hackajob is collaborating with LexisNexis to connect them with exceptional professionals for this role. About Us : LexisNexis, a part of RELX, is a leading global provider of legal, regulatory, and business information. We help customers increase productivity and improve decision-making and outcomes. Our 10,500 experts and innovative tools help us shape a better world for our customers and communities. About the Role : Are you looking to develop your Data Scientist career? Do you enjoy coaching…",https://www.adzuna.com/land/ad/5789986069?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=F22439E3495F86E1B7EF099DAA5CADD187385603
data scientist,Staff Data Scientist,Stord,US,144468.31,144468.31,IT Jobs,2026-07-09 04:47:53+00:00,"hackajob is collaborating with Stord to connect them with exceptional professionals for this role. Stord is The Consumer Experience Company, powering seamless checkout through delivery for today's leading brands. Stord is rapidly growing and is on track to double our revenue in the next 18 months. To meet and exceed this target, Stord is strategically scaling teams across the entire company, and seeking energetic experts to help us achieve our mission. By combining comprehensive commerce-enable…",https://www.adzuna.com/land/ad/5793895772?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=5DCC8CF8DC63E1DEA3000FB9A0532AA3FEC954E3
data scientist,Data Scientist Manager,Solace,US,128307.76,128307.76,IT Jobs,2026-07-15 16:24:37+00:00,"hackajob is collaborating with Solace to connect them with exceptional professionals for this role. About Solace Healthcare in the U.S. is fundamentally broken. The system is so complex that 88% of U.S. adults do not have the health literacy necessary to navigate it without help. Solace cuts through the red tape of healthcare by pairing patients with expert advocates and giving them the tools to make better decisions—and get better outcomes. We're a Series C startup, founded in 2022 and backed …",https://www.adzuna.com/land/ad/5801527242?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=6AEF8980D29120348B5C8E907F93AA06C476A988
data scientist,Lead Data Scientist,Stord,"Atlanta, Fulton County",189073.45,189073.45,IT Jobs,2026-07-09 04:47:53+00:00,"hackajob is collaborating with Stord to connect them with exceptional professionals for this role. Stord is The Consumer Experience Company, powering seamless checkout through delivery for today's leading brands. Stord is rapidly growing and is on track to double our revenue in the next 18 months. To meet and exceed this target, Stord is strategically scaling teams across the entire company, and seeking energetic experts to help us achieve our mission. By combining comprehensive commerce-enable…",https://www.adzuna.com/land/ad/5793895798?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=ADB8ACA0700EED98B9CB8308DFB0058FBCDDB305
data scientist,"Data Scientist, Specialist",Vanguard,"Dallas, Texas",125665.01,125665.01,IT Jobs,2026-07-08 16:10:38+00:00,hackajob is collaborating with Vanguard to connect them with exceptional professionals for this role. We're the AI Center of Excellence within the Chief Data and Analytics Office. We work on projects that enable AI practitioners build AI products quickly and confidently. We work on many open problems around AI safety and evaluations. One way that we do so is by finding vulnerabilities in Gen AI applications with an automated adversarial testing service. We're looking for people who are technica…,https://www.adzuna.com/land/ad/5792991883?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=0416309F459F9B86EA55AD828C1092C72BAC8079
data scientist,"Data Scientist, Specialist",Vanguard,"Dallas, Texas",130819.06,130819.06,IT Jobs,2026-07-06 11:33:00+00:00,"hackajob is collaborating with Vanguard to connect them with exceptional professionals for this role. Vanguard is one of the world's largest and most respected investment management companies, known for its client-centric approach, low-cost investment products, and commitment to long-term, data-driven investment strategies. Our Center for Analytics and Insights (CAI) team is actively working on advancing AI innovation and building AI driven products for our business lines. The team aims to ulti…",https://www.adzuna.com/land/ad/5789985107?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=5514BF467BE47F1F61826351FC0070F90D7506A6
data scientist,Senior Data Scientist,MANTECH,"Springfield, Effingham County",146846.95,146846.95,IT Jobs,2026-07-06 11:33:09+00:00,"hackajob is collaborating with MANTECH to connect them with exceptional professionals for this role. MANTECH seeks a motivated, career and customer-oriented Senior Data Scientist to join our team in Springfield, VA. This role is 100% on-site. The Senior Data Scientist leads the integration and application of advanced data analytics to solve complex business challenges and enhance mission security. The contractor will serve as a subject matter expert (SME), responsible for the entire lifecycle o…",https://www.adzuna.com/land/ad/5789985559?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=6767EEB99D746792453F16776F758A608EEC4591
data scientist,"Data Scientist, Specialist",Vanguard,"Frazer, Chester County",114263.69,114263.69,IT Jobs,2026-07-06 11:33:28+00:00,"hackajob is collaborating with Vanguard to connect them with exceptional professionals for this role. Performs deep dive diagnostic, predictive, and prescriptive analytics to support data-driven business decision making. Role Summary As a Data Scientist, you will help turn data into decisions by combining strong technical execution with growing business awareness and communication skills. Working alongside more senior data scientists and cross-functional partners, you will contribute to solving…",https://www.adzuna.com/land/ad/5789986556?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=351F54C520F3A0AC6F7BBE3D55753F475CC89D84
data scientist,Senior Data Scientist,MANTECH,"Springfield, Effingham County",121887.36,121887.36,IT Jobs,2026-07-06 11:32:52+00:00,"hackajob is collaborating with MANTECH to connect them with exceptional professionals for this role. MANTECH seeks a motivated, career and customer-oriented Senior Data Scientist to join our team in Springfield, VA . This is a full-time onsite position. Responsibilities include but are not limited to: Assist in the creation of the necessary data pipelines to store and process data related to emergent sensors and platforms. This includes creation of any database tables and schemas, establishing …",https://www.adzuna.com/land/ad/5789984701?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=82A6CC617E95E2AA10560F344FA7C52908019875
data scientist,Data Scientist - Insurance,Transunion,"Chicago, Cook County",96016.45,96016.45,Accounting & Finance Jobs,2026-07-09 04:47:54+00:00,"hackajob is collaborating with TransUnion to connect them with exceptional professionals for this role. TransUnion's Job Applicant Privacy Notice Personal Information We Collect Your Privacy Choices Team Overview The Data Scientist is responsible for supporting the development of analytic solutions through consulting engagements for TransUnion’s clients across a broad array of credit, fraud, insurance and marketing business applications. This position requires a general understanding of US fina…",https://www.adzuna.com/land/ad/5793895829?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=ECCE72941903CFACFAFE894003FAB37E1005C0BC
data scientist,Lead Data Scientist,Transunion,"Chicago, Cook County",131525.47,131525.47,Accounting & Finance Jobs,2026-07-09 04:47:54+00:00,"hackajob is collaborating with TransUnion to connect them with exceptional professionals for this role. TransUnion's Job Applicant Privacy Notice Personal Information We Collect Your Privacy Choices Team Overview This role reports into a Director of Data Science & Analytics. The Financial Services Analytics team is an industry recognized, client-facing department that rewards an entrepreneurial spirit. We have deep technical expertise and an established reputation as an analytic solutions provi…",https://www.adzuna.com/land/ad/5793895892?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=5E88022C2EC9CB96ECC4FF4B5C9AB180D5CD6024
data scientist,Data Scientist,"Judge Group, Inc.","Fort Sam Houston, Bexar County",231958.75,231958.75,IT Jobs,2026-04-22 14:02:04+00:00,"Location: San Antonio, TX Salary: $130,000.00 USD Annually - $150,000.00 USD Annually Description: Data Scientist Location: San Antonio, TX Full-Time About the Role We are seeking an experienced Data Scientist to join a collaborative, mission-driven technical team focused on solving complex problems through advanced analytics and innovation. This role supports data-driven decision-making in a defense-focused environment. Key Responsibilities Design and maintain scalable data pipelines and analy…",https://www.adzuna.com/land/ad/5707332846?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=CFE68C13F685BB3F998AD11FEA6ABBD2F5E784D6
data scientist,Data Scientist,GovCIO,US,135406.19,135406.19,IT Jobs,2026-04-08 13:21:20+00:00,"GovCIO is currently hiring for a Data Scientist to define the characteristics of high-quality training data . This position will be located in Fort Meade, MD and will be an onsite position. Responsibilities The Data Scientist defines the characteristics of high-quality training data required to support future AI-powered cyber models. This role focuses on feature relevance, representativeness, bias, and generalization considerations rather than model training. Early data science input during IOC…",https://www.adzuna.com/land/ad/5693336505?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=B635DF88CF1E5FF84F2E4363199242CA4E7B2166
data scientist,Data Scientist,Booz Allen Hamilton,"Oakwood, Montgomery County",159984.0,159984.0,IT Jobs,2026-07-10 17:26:03+00:00,"Job Number: R0244150 Data Scientist The Opportunity: As a data scientist, you're excited at the prospect of unlocking the secrets held by a data set, and you're fascinated by the possibilities presented by IoT, machine learning, and artificial intelligence. In an increasingly connected world, massive amounts of structured and unstructured data open new opportunities. As a data scientist at Booz Allen, you can help turn these complex data sets into useful information to solve global challenges. …",https://www.adzuna.com/land/ad/5795987155?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=C3F15EE43FEFC3FA9A8F2DC9BC1E98A4971AA89D
data scientist,Data Scientist,SAIC,"Chantilly, Fairfax County",158680.72,158680.72,"Energy, Oil & Gas Jobs",2026-03-27 10:13:38+00:00,"Job ID: T2601217 Location: Chantilly, VA, US Date Posted: 2026-03-05 Category: Engineering and Sciences Subcategory: Modeling/Sim Engr Schedule: Full-Time Shift: Day Job Travel: No Minimum Clearance Required: TS.SCI_wPoly Clearance Level Must Be Able to Obtain: None Potential for Remote Work: ORA_ON_SITE Description ? SAIC is hiring a Data Scientist to deliver Systems Engineering Technical Advisor (SETA) support a program based in Chantilly, VA. This role will contribute to the National Reconna…",https://www.adzuna.com/land/ad/5680364313?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=C3904E88DFB492166A3348CB3DB5D8F3D5C28CB3
data scientist,Data Scientist,Booz Allen Hamilton,"Haymount, Cumberland County",170316.22,170316.22,IT Jobs,2026-07-23 19:15:01+00:00,"Job Number: R0245188 Data Scientist The Opportunity: Ever-expanding technologies like IoT, machine learning, and artifi cia l intelligence are generating more structured and unstructured data than ever before. As a data scientist, you know that within this data are the patterns, trends, and insights that can drive smarter decisions and meaningful mission outcomes. We need a skilled data scientist like you to help our clients transform complex data into actionable insight that supports missions.…",https://www.adzuna.com/land/ad/5812958413?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=19CAFDECF1CA7959DBE005A1EA827FD008C34FC3
data scientist,Data Scientist,Booz Allen Hamilton,"Haymount, Cumberland County",173536.98,173536.98,IT Jobs,2026-05-04 17:57:38+00:00,"Job Number: R0239248 Data Scientist The Opportunity: Ever-expanding technologies like IoT, machine learning, and artifi cia l intelligence are generating more structured and unstructured data than ever before. As a data scientist, you know that within this data are the patterns, trends, and insights that can drive smarter decisions and meaningful mission outcomes. We need a skilled data scientist like you to help our clients transform complex data into actionable insight that supports critical …",https://www.adzuna.com/land/ad/5718880865?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=2B9DEDB3BB0DB1F9DAF22108A80BD06A59239B1B
data scientist,Data Scientist,Booz Allen Hamilton,"Haymount, Cumberland County",177921.55,177921.55,IT Jobs,2026-07-13 17:33:40+00:00,"Job Number: R0244243 Data Scientist The Opportunity: Ever-expanding technologies like IoT, machine learning, and artifi cia l intelligence are generating more structured and unstructured data than ever before. As a data scientist, you know that within this data are the patterns, trends, and insights that can drive smarter decisions and meaningful mission outcomes. We need a skilled data scientist like you to help our clients transform complex data into actionable insight that supports critical …",https://www.adzuna.com/land/ad/5799135004?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=A5FF12AE995557DC8E7D57300C6D2E9966BF6E8C
data scientist,Data Scientist,Booz Allen Hamilton,"Haymount, Cumberland County",174708.67,174708.67,IT Jobs,2026-07-06 19:13:12+00:00,"Job Number: R0243800 Data Scientist The Opportunity: Ever-expanding technologies like IoT, machine learning, and artifi cia l intelligence are generating more structured and unstructured data than ever before. As a data scientist, you know that within this data are the patterns, trends, and insights that can drive smarter decisions and meaningful mission outcomes. We need a skilled data scientist like you to help our clients transform complex data into actionable insight that supports critical …",https://www.adzuna.com/land/ad/5790376081?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=A5FA02B1CFA377B72F08C3D29AA1EDF1FCD269FF
data scientist,Data Scientist,Booz Allen Hamilton,"Trade, Alexandria City",181057.73,181057.73,IT Jobs,2026-06-05 06:11:06+00:00,"Job Number: R0241573 Data Scientist The Opportunity: In this role, you will apply data science techniques and met hods and leverage a suite of data-driven tools to aid the client's service leadership and subject matter experts to increase decision space, understand strategic risk, and develop courses of action. Employ expert judgment, adaptable met hodologies, repeatable analytic processes, and enterprise-wide collaboration to provide routine, spe cia l interest, and alert-triggered campaign as…",https://www.adzuna.com/land/ad/5753069215?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=028D0F39A8EA182765ED453304E6627667B7DF9A
data scientist,Data Scientist,SAIC,"Pimmit, Fairfax County",180540.45,180540.45,IT Jobs,2026-07-10 03:15:42+00:00,"Job ID: 2614424 Location: McLean, VA, US Date Posted: 2026-07-09 Category: Information Technology Subcategory: Data Scientist Schedule: Full-Time Shift: Day Job Travel: No Minimum Clearance Required: TS.SCI_wPoly Clearance Level Must Be Able to Obtain: None Potential for Remote Work: ORA_ON_SITE Description SAIC is seeking a Data Scientist to join our team to provide Subject Matter expertise and support specializing in natural language(NLP) processing and associated data preparation. The ideal …",https://www.adzuna.com/land/ad/5795192584?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=F6B10CD796B7080FBBC0C368804C3BDB0265F628
data scientist,Data Scientist,SAIC,"Pimmit, Fairfax County",181304.12,181304.12,IT Jobs,2026-07-10 03:15:42+00:00,"Job ID: 2614430 Location: McLean, VA, US Date Posted: 2026-07-09 Category: Information Technology Subcategory: Data Scientist Schedule: Full-Time Shift: Day Job Travel: No Minimum Clearance Required: TS.SCI_wPoly Clearance Level Must Be Able to Obtain: None Potential for Remote Work: ORA_ON_SITE Description SAIC is seeking a Data Scientist to join our team to provide support specializing in natural language(NLP) processing and associated data preparation. The ideal candidate will have experienc…",https://www.adzuna.com/land/ad/5795192583?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=C30C935131DE34EC96EA78DCCF9C1D4AC277DA9E
data scientist,Data Scientist,SAIC,"Pimmit, Fairfax County",217248.55,217248.55,IT Jobs,2026-03-27 10:10:32+00:00,"Job ID: T2600315 Location: McLean, VA, US Date Posted: 2026-03-05 Category: Information Technology Subcategory: Data Scientist Schedule: Full-Time Shift: Day Job Travel: No Minimum Clearance Required: TS.SCI_wPoly Clearance Level Must Be Able to Obtain: None Potential for Remote Work: ORA_ON_SITE Description ? SAIC is seeking a Data Scientist to provide specialized support across multiple projects from a Team of Systems Integrators and Data Scientists. In this role you would work on an IT Resou…",https://www.adzuna.com/land/ad/5680354238?se=jKSp7K6H8RGtf7n6Thp3UA&utm_medium=api&utm_source=e45342b0&v=513A6410CC21648E55AF23785C30C497DFF13462
